ID,time,latitude,longitude,ve,vn,gap,drogue_lost_date,typebuoy
,UTC,degrees_north,degrees_east,m/s,m/s,seconds,UTC,
118427,2015-04-04T04:00:00Z,31.21693,-52.00449,-0.1797,-0.2035,594.0,2013-05-05T00:00:00Z,SVP
118427,2015-04-04T05:00:00Z,31.21099,-52.01108,-0.1817,-0.207,594.0,2013-05-05T00:00:00Z,SVP
118427,2015-04-04T06:00:00Z,31.20284,-52.01874,-0.1955,-0.223,252.0,2013-05-05T00:00:00Z,SVP
118427,2015-04-04T07:00:00Z,31.19567,-52.0271,-0.2343,-0.2036,176.41667,2013-05-05T00:00:00Z,SVP
118427,2015-04-04T08:00:00Z,31.18991,-52.03655,-0.3061,-0.1367,82.791664,2013-05-05T00:00:00Z,SVP
118427,2015-04-04T09:00:00Z,31.18613,-52.04939,-0.3473,-0.0975,162.0,2013-05-05T00:00:00Z,SVP
118427,2015-04-04T10:00:00Z,31.18348,-52.063,-0.3211,-0.0458,262.79166,2013-05-05T00:00:00Z,SVP
118427,2015-04-04T11:00:00Z,31.1821,-52.07459,-0.3145,-0.0455,262.79166,2013-05-05T00:00:00Z,SVP
118427,2015-04-04T12:00:00Z,31.18075,-52.08595,-0.25,-0.0425,129.58333,2013-05-05T00:00:00Z,SVP
118427,2015-04-04T13:00:00Z,31.17998,-52.09437,-0.2105,-0.0023,122.416664,2013-05-05T00:00:00Z,SVP
118427,2015-04-04T14:00:00Z,31.18108,-52.10377,-0.2766,0.065,126.0,2013-05-05T00:00:00Z,SVP
118427,2015-04-04T15:00:00Z,31.18475,-52.11624,-0.3744,0.0939,133.20833,2013-05-05T00:00:00Z,SVP
118427,2015-04-04T16:00:00Z,31.18329,-52.13002,-0.3567,0.0121,190.79166,2013-05-05T00:00:00Z,SVP
118427,2015-04-04T17:00:00Z,31.18397,-52.13744,-0.2014,-0.016,262.79166,2013-05-05T00:00:00Z,SVP
118427,2015-04-04T18:00:00Z,31.18407,-52.13697,-0.1747,-0.0206,262.79166,2013-05-05T00:00:00Z,SVP
118427,2015-04-04T19:00:00Z,31.18299,-52.14955,-0.3329,-0.014,196.20833,2013-05-05T00:00:00Z,SVP
118427,2015-04-04T20:00:00Z,31.18253,-52.15899,-0.2441,-0.0199,88.208336,2013-05-05T00:00:00Z,SVP
118427,2015-04-04T21:00:00Z,31.1828,-52.16287,-0.0865,0.0088,147.58333,2013-05-05T00:00:00Z,SVP
118427,2015-04-04T22:00:00Z,31.18236,-52.17404,-0.0935,-0.0183,244.79167,2013-05-05T00:00:00Z,SVP
118427,2015-04-04T23:00:00Z,31.18175,-52.17648,-0.1152,-0.0179,244.79167,2013-05-05T00:00:00Z,SVP
118427,2015-04-05T00:00:00Z,31.18159,-52.17977,-0.0361,-0.0032,122.416664,2013-05-05T00:00:00Z,SVP
118427,2015-04-05T01:00:00Z,31.18128,-52.18043,-0.2117,-0.0577,248.41667,2013-05-05T00:00:00Z,SVP
118427,2015-04-05T02:00:00Z,31.17925,-52.19126,-0.1932,-0.0585,248.41667,2013-05-05T00:00:00Z,SVP
118427,2015-04-05T03:00:00Z,31.17787,-52.19705,-0.2037,-0.0545,367.20834,2013-05-05T00:00:00Z,SVP
118427,2015-04-05T04:00:00Z,31.17585,-52.20435,-0.2054,-0.0539,367.20834,2013-05-05T00:00:00Z,SVP
