ID,time,latitude,longitude,ve,vn,gap,drogue_lost_date,typebuoy
,UTC,degrees_north,degrees_east,m/s,m/s,seconds,UTC,
118475,2015-10-01T00:00:00Z,33.0769,-60.59098,-0.506,0.3407,246.16667,2013-05-01T00:00:00Z,SVP
118475,2015-10-01T01:00:00Z,33.0883,-60.60958,-0.4719,0.3454,151.20834,2013-05-01T00:00:00Z,SVP
118475,2015-10-01T02:00:00Z,33.09999,-60.62606,-0.4428,0.3594,94.958336,2013-05-01T00:00:00Z,SVP
118475,2015-10-01T03:00:00Z,33.11063,-60.64196,-0.4196,0.2948,386.70834,2013-05-01T00:00:00Z,SVP
118475,2015-10-01T04:00:00Z,33.1207,-60.65895,-0.4154,0.2933,386.70834,2013-05-01T00:00:00Z,SVP
118475,2015-10-01T05:00:00Z,33.13181,-60.67686,-0.3319,0.1747,249.58333,2013-05-01T00:00:00Z,SVP
118475,2015-10-01T06:00:00Z,33.13754,-60.68909,-0.3361,0.1659,249.58333,2013-05-01T00:00:00Z,SVP
118475,2015-10-01T07:00:00Z,33.14178,-60.70277,-0.3504,0.0984,305.83334,2013-05-01T00:00:00Z,SVP
118475,2015-10-01T08:00:00Z,33.14433,-60.71662,-0.3537,0.0986,305.83334,2013-05-01T00:00:00Z,SVP
118475,2015-10-01T09:00:00Z,33.14674,-60.73356,-0.4794,0.0031,200.41666,2013-05-01T00:00:00Z,SVP
118475,2015-10-01T10:00:00Z,33.14689,-60.75169,-0.4805,-1.0E-4,200.41666,2013-05-01T00:00:00Z,SVP
118475,2015-10-01T11:00:00Z,33.14732,-60.77243,-0.599,0.0546,351.58334,2013-05-01T00:00:00Z,SVP
118475,2015-10-01T12:00:00Z,33.14937,-60.79606,-0.6009,0.0547,351.58334,2013-05-01T00:00:00Z,SVP
118475,2015-10-01T13:00:00Z,33.15132,-60.81932,-0.5807,0.0708,137.08333,2013-05-01T00:00:00Z,SVP
118475,2015-10-01T14:00:00Z,33.15303,-60.84043,-0.5738,0.0552,133.66667,2013-05-01T00:00:00Z,SVP
118475,2015-10-01T15:00:00Z,33.15608,-60.86657,-0.9052,0.122,123.0,2013-05-01T00:00:00Z,SVP
118475,2015-10-01T16:00:00Z,33.16112,-60.90267,-0.9466,0.1926,112.5,2013-05-01T00:00:00Z,SVP
118475,2015-10-01T17:00:00Z,33.16524,-60.93084,-0.6553,0.1395,509.70834,2013-05-01T00:00:00Z,SVP
118475,2015-10-01T18:00:00Z,33.16951,-60.95561,-0.6572,0.1382,509.70834,2013-05-01T00:00:00Z,SVP
118475,2015-10-01T19:00:00Z,33.17438,-60.98031,-0.6617,0.1382,509.70834,2013-05-01T00:00:00Z,SVP
118475,2015-10-01T20:00:00Z,33.17792,-61.00603,-0.6462,0.1046,80.83333,2013-05-01T00:00:00Z,SVP
118475,2015-10-01T21:00:00Z,33.17872,-61.02407,-0.3499,0.0135,158.25,2013-05-01T00:00:00Z,SVP
118475,2015-10-01T22:00:00Z,33.17814,-61.04166,-0.8475,-0.0813,102.0,2013-05-01T00:00:00Z,SVP
118475,2015-10-01T23:00:00Z,33.17376,-61.07268,-0.7887,-0.1577,158.25,2013-05-01T00:00:00Z,SVP
118475,2015-10-02T00:00:00Z,33.16888,-61.09831,-0.4807,-0.1538,87.91667,2013-05-01T00:00:00Z,SVP
118475,2015-10-02T01:00:00Z,33.16387,-61.13013,-0.7836,-0.1714,165.29167,2013-05-01T00:00:00Z,SVP
118475,2015-10-02T02:00:00Z,33.15657,-61.16134,-0.7454,-0.2278,657.4584,2013-05-01T00:00:00Z,SVP
118475,2015-10-02T03:00:00Z,33.14984,-61.19009,-0.7453,-0.2269,657.4584,2013-05-01T00:00:00Z,SVP
118475,2015-10-02T04:00:00Z,33.14296,-61.21905,-0.7451,-0.2265,657.4584,2013-05-01T00:00:00Z,SVP
118475,2015-10-02T05:00:00Z,33.13622,-61.24816,-0.7445,-0.2267,657.4584,2013-05-01T00:00:00Z,SVP
118475,2015-10-02T06:00:00Z,33.12983,-61.27759,-0.7427,-0.2294,657.4584,2013-05-01T00:00:00Z,SVP
118475,2015-10-02T07:00:00Z,33.12083,-61.30465,-0.7107,-0.306,256.66666,2013-05-01T00:00:00Z,SVP
118475,2015-10-02T08:00:00Z,33.11059,-61.33148,-0.7132,-0.3025,256.66666,2013-05-01T00:00:00Z,SVP
118475,2015-10-02T09:00:00Z,33.1017,-61.35796,-0.7158,-0.2499,179.25,2013-05-01T00:00:00Z,SVP
118475,2015-10-02T10:00:00Z,33.09358,-61.38675,-0.808,-0.2432,66.75,2013-05-01T00:00:00Z,SVP
118475,2015-10-02T11:00:00Z,33.08602,-61.41695,-0.7893,-0.2355,182.83333,2013-05-01T00:00:00Z,SVP
118475,2015-10-02T12:00:00Z,33.07335,-61.4435,-0.701,-0.6616,123.0,2013-05-01T00:00:00Z,SVP
118475,2015-10-02T13:00:00Z,33.05234,-61.47041,-0.5673,-0.5951,133.66667,2013-05-01T00:00:00Z,SVP
118475,2015-10-02T14:00:00Z,33.03621,-61.49126,-0.5287,-0.4374,133.66667,2013-05-01T00:00:00Z,SVP
118475,2015-10-02T15:00:00Z,33.02316,-61.5146,-0.7879,-0.3814,119.54167,2013-05-01T00:00:00Z,SVP
118475,2015-10-02T16:00:00Z,33.00995,-61.54764,-0.8393,-0.4087,126.58333,2013-05-01T00:00:00Z,SVP
118475,2015-10-02T17:00:00Z,32.99643,-61.57152,-0.6615,-0.4265,260.0833,2013-05-01T00:00:00Z,SVP
118475,2015-10-02T18:00:00Z,32.98313,-61.59733,-0.6423,-0.4159,256.66666,2013-05-01T00:00:00Z,SVP
118475,2015-10-02T19:00:00Z,32.96937,-61.62242,-0.6432,-0.4163,256.66666,2013-05-01T00:00:00Z,SVP
118475,2015-10-02T20:00:00Z,32.95566,-61.64789,-0.677,-0.5187,246.16667,2013-05-01T00:00:00Z,SVP
118475,2015-10-02T21:00:00Z,32.93837,-61.6738,-0.678,-0.5156,246.16667,2013-05-01T00:00:00Z,SVP
118475,2015-10-02T22:00:00Z,32.92134,-61.7003,-0.6601,-0.5721,168.75,2013-05-01T00:00:00Z,SVP
118475,2015-10-02T23:00:00Z,32.90259,-61.72559,-0.6505,-0.5734,168.75,2013-05-01T00:00:00Z,SVP
118475,2015-10-03T00:00:00Z,32.8876,-61.74642,-0.4933,-0.5072,151.20834,2013-05-01T00:00:00Z,SVP
118475,2015-10-03T01:00:00Z,32.87087,-61.76522,-0.4939,-0.5424,94.958336,2013-05-01T00:00:00Z,SVP
118475,2015-10-03T02:00:00Z,32.85276,-61.78432,-0.4847,-0.5849,144.16667,2013-05-01T00:00:00Z,SVP
118475,2015-10-03T03:00:00Z,32.83435,-61.80317,-0.4642,-0.5938,537.9166,2013-05-01T00:00:00Z,SVP
118475,2015-10-03T04:00:00Z,32.81493,-61.82112,-0.4639,-0.5933,537.9166,2013-05-01T00:00:00Z,SVP
118475,2015-10-03T05:00:00Z,32.7956,-61.83931,-0.4634,-0.5929,537.9166,2013-05-01T00:00:00Z,SVP
118475,2015-10-03T06:00:00Z,32.77625,-61.85784,-0.4613,-0.5922,537.9166,2013-05-01T00:00:00Z,SVP
118475,2015-10-03T07:00:00Z,32.75829,-61.87349,-0.4093,-0.5551,256.66666,2013-05-01T00:00:00Z,SVP
118475,2015-10-03T08:00:00Z,32.74052,-61.88857,-0.3926,-0.508,200.41666,2013-05-01T00:00:00Z,SVP
118475,2015-10-03T09:00:00Z,32.7259,-61.90422,-0.3941,-0.5033,200.41666,2013-05-01T00:00:00Z,SVP
118475,2015-10-03T10:00:00Z,32.70919,-61.92013,-0.4562,-0.4651,151.20834,2013-05-01T00:00:00Z,SVP
118475,2015-10-03T11:00:00Z,32.69473,-61.93774,-0.4038,-0.3894,77.41667,2013-05-01T00:00:00Z,SVP
118475,2015-10-03T12:00:00Z,32.68151,-61.95154,-0.3562,-0.4183,140.70834,2013-05-01T00:00:00Z,SVP
118475,2015-10-03T13:00:00Z,32.66835,-61.9662,-0.3769,-0.4218,137.08333,2013-05-01T00:00:00Z,SVP
118475,2015-10-03T14:00:00Z,32.65749,-61.98026,-0.4178,-0.309,130.04166,2013-05-01T00:00:00Z,SVP
118475,2015-10-03T15:00:00Z,32.64912,-61.99779,-0.4024,-0.1871,133.66667,2013-05-01T00:00:00Z,SVP
118475,2015-10-03T16:00:00Z,32.64261,-62.01291,-0.3392,-0.1242,291.75003,2013-05-01T00:00:00Z,SVP
118475,2015-10-03T17:00:00Z,32.63887,-62.02624,-0.3388,-0.1231,291.75003,2013-05-01T00:00:00Z,SVP
118475,2015-10-03T18:00:00Z,32.63426,-62.03982,-0.3204,-0.1148,246.16667,2013-05-01T00:00:00Z,SVP
118475,2015-10-03T19:00:00Z,32.63082,-62.05102,-0.3199,-0.1153,246.16667,2013-05-01T00:00:00Z,SVP
118475,2015-10-03T20:00:00Z,32.62708,-62.06431,-0.3113,-0.0418,225.0,2013-05-01T00:00:00Z,SVP
118475,2015-10-03T21:00:00Z,32.62539,-62.07687,-0.3096,-0.0383,225.0,2013-05-01T00:00:00Z,SVP
118475,2015-10-03T22:00:00Z,32.62448,-62.08518,-0.2345,-0.0199,221.54167,2013-05-01T00:00:00Z,SVP
118475,2015-10-03T23:00:00Z,32.6231,-62.0941,-0.2133,-0.0445,63.291664,2013-05-01T00:00:00Z,SVP
118475,2015-10-04T00:00:00Z,32.62187,-62.10466,-0.2501,-0.005,151.20834,2013-05-01T00:00:00Z,SVP
118475,2015-10-04T01:00:00Z,32.62171,-62.11336,-0.1992,-0.0083,94.958336,2013-05-01T00:00:00Z,SVP
118475,2015-10-04T02:00:00Z,32.62174,-62.12268,-0.2614,0.0087,147.58333,2013-05-01T00:00:00Z,SVP
118475,2015-10-04T03:00:00Z,32.62165,-62.14107,-0.3011,-0.0554,457.04166,2013-05-01T00:00:00Z,SVP
118475,2015-10-04T04:00:00Z,32.61938,-62.14845,-0.3276,-0.0541,457.04166,2013-05-01T00:00:00Z,SVP
118475,2015-10-04T05:00:00Z,32.61746,-62.16033,-0.3315,-0.0535,457.04166,2013-05-01T00:00:00Z,SVP
